"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000175606","54968","TMEM70","transmembrane protein 70",0.590974455659436,6.19040370449249,4.11158445399779,0.00108495352238163,0.0138738109027786,-1.18161083960555
"ENSG00000183943","5613","PRKX","protein kinase X-linked",0.588453019952602,5.65677389934221,4.11103355146617,0.00108611262715097,0.0138776276646666,-1.13668236858951
"ENSG00000242779","79986","ZNF702P","zinc finger protein 702, pseudogene",-0.655180487391974,4.6308354457562,-4.11016517323024,0.001087942277726,0.0138899993890196,-0.975707162767737
"ENSG00000172794","326624","RAB37","RAB37, member RAS oncogene family",-2.47345740756731,1.51566642538454,-4.10902443035515,0.00109035058754143,0.0139017246622533,-0.639381074845182
"ENSG00000197774","197342","EME2","essential meiotic structure-specific endonuclease subunit 2",1.70964414966572,2.2660448336076,4.10891357591204,0.0010905849114884,0.0139017246622533,-0.61104738643311
"ENSG00000124570","5269","SERPINB6","serpin family B member 6",-0.412059330347816,7.38942858592356,-4.10573795772637,0.00109731945434383,0.013975179992258,-1.38498167059015
"ENSG00000187091","5333","PLCD1","phospholipase C delta 1",-0.86771967819456,4.07348052846054,-4.10506984768879,0.00109874172673452,0.013975179992258,-0.848174067347559
"ENSG00000049323","4052","LTBP1","latent transforming growth factor beta binding protein 1",-0.544429700952626,7.40439908632603,-4.10497326536028,0.00109894748714314,0.013975179992258,-1.399574368817
"ENSG00000067064","3422","IDI1","isopentenyl-diphosphate delta isomerase 1",-0.734403059473983,6.78872984467723,-4.10119283213998,0.00110703242731192,0.0140622445155761,-1.31925477363703
"ENSG00000118363","9789","SPCS2","signal peptidase complex subunit 2",-0.471864777869722,6.60425343810787,-4.10089977619798,0.00110766170094064,0.0140622445155761,-1.28805408122769
"ENSG00000160219","139716","GAB3","GRB2 associated binding protein 3",-4.98356642965752,-3.07198295550687,-4.10055146700292,0.00110841009484014,0.0140622445155761,-2.26468622761592
"ENSG00000141569","201292","TRIM65","tripartite motif containing 65",0.862938317393941,4.69166936898174,4.09901072520206,0.0011117268172915,0.0140932350069383,-0.964273716000838
"ENSG00000197157","27044","SND1","staphylococcal nuclease and tudor domain containing 1",-0.445312467808619,7.94394157108045,-4.09815054331276,0.00111358292761875,0.0141056753400253,-1.45949932541517
"ENSG00000079215","6507","SLC1A3","solute carrier family 1 member 3",-0.475578008282656,6.99316199998769,-4.09717783830728,0.00111568566147097,0.0141212176540183,-1.36874475914289
"ENSG00000113240","57396","CLK4","CDC like kinase 4",-0.922997278161722,4.12392590411855,-4.09570143266631,0.00111888502874693,0.0141506047753289,-0.866488529017269
"ENSG00000143401","81611","ANP32E","acidic nuclear phosphoprotein 32 family member E",0.56520041434991,6.69188507689089,4.09151330476092,0.00112801186022086,0.0142548520737158,-1.3297284389346
"ENSG00000150394","1006","CDH8","cadherin 8",0.999508523561071,5.15095549125816,4.09079092139091,0.00112959377269422,0.0142636645142476,-1.06174580197517
"ENSG00000161800","29127","RACGAP1","Rac GTPase activating protein 1",-0.672791385502926,5.54800983453944,-4.08947502406031,0.00113248122683131,0.0142889356671791,-1.16310981056753
"ENSG00000179921","151306","GPBAR1","G protein-coupled bile acid receptor 1",-4.98069130774954,-0.521956397920253,-4.08862342058745,0.00113435391054894,0.0142979765621174,-1.4271411173155
"ENSG00000103154","54550","NECAB2","N-terminal EF-hand calcium binding protein 2",-1.55543379488479,1.8225454443143,-4.08780796263604,0.00113615007850742,0.0142979765621174,-0.64790702496133
"ENSG00000197324","26020","LRP10","LDL receptor related protein 10",0.431143144215951,7.19303093722,4.08767258101076,0.00113644855820089,0.0142979765621174,-1.38341081124034
"ENSG00000141068","8844","KSR1","kinase suppressor of ras 1",1.1219823392277,2.82727560858161,4.08753836137182,0.00113674455520214,0.0142979765621174,-0.711191971191385
"ENSG00000149600","149951","COMMD7","COMM domain containing 7",-0.451925674648537,7.12889418278571,-4.08605125073722,0.00114002938873902,0.0143281168304105,-1.3996947139843
"ENSG00000029363","9774","BCLAF1","BCL2 associated transcription factor 1",-0.456888514509799,6.36115437061019,-4.08404455724099,0.00114447730802717,0.0143656029802959,-1.31129668055174
"ENSG00000145626","133688","UGT3A1","UDP glycosyltransferase family 3 member A1",-1.74596971474583,2.50615346984387,-4.08390208039007,0.00114479378788714,0.0143656029802959,-0.675063613208786
"ENSG00000110697","9600","PITPNM1","phosphatidylinositol transfer protein membrane associated 1",-0.901987920286697,5.40773752180785,-4.08265660960121,0.00114756413116913,0.0143891692185865,-1.10086301578737
"ENSG00000175110","56945","MRPS22","mitochondrial ribosomal protein S22",0.444607421545427,6.54706097017546,4.08129741267862,0.00115059526420769,0.0144159663056324,-1.3252057724594
"ENSG00000117650","4751","NEK2","NIMA related kinase 2",-1.65432874028668,2.97419445183206,-4.07982696831955,0.00115388371073032,0.0144459431952845,-0.721215258690354
"ENSG00000058091","5218","CDK14","cyclin dependent kinase 14",-0.564895858603951,5.94720503957802,-4.07915659781372,0.00115538609027101,0.0144535304155315,-1.26095447098268
"ENSG00000083845","6193","RPS5","ribosomal protein S5",0.458946096630656,7.45364994191476,4.0741703289119,0.00116662386585363,0.0145538488538442,-1.43604647487216
"ENSG00000240230","90639","COX19","cytochrome c oxidase assembly factor COX19",0.864024276137286,4.31432704687827,4.0740590712808,0.00116687588292237,0.0145538488538442,-0.916775666226711
"ENSG00000171960","10465","PPIH","peptidylprolyl isomerase H",0.912221736258324,3.99274910895991,4.07400252399008,0.00116700399329153,0.0145538488538442,-0.852818867496024
"ENSG00000042286","84883","AIFM2","apoptosis inducing factor mitochondria associated 2",0.719018301987784,5.27097316603267,4.07399740066602,0.00116701560111756,0.0145538488538442,-1.11861281785254
"ENSG00000133216","2048","EPHB2","EPH receptor B2",-0.659438400030317,6.20785101924358,-4.07305220832018,0.00116915912818337,0.0145693129381429,-1.2976980650746
"ENSG00000139826","84945","ABHD13","abhydrolase domain containing 13",-0.605706670562443,5.86780761223095,-4.07126529511404,0.00117322253342362,0.0146086589586531,-1.22841942769526
"ENSG00000173660","7388","UQCRH","ubiquinol-cytochrome c reductase hinge protein",0.514826674654991,8.36816070529534,4.06989972169358,0.00117633755194335,0.014628740981502,-1.55235268055934
"ENSG00000143179","7371","UCK2","uridine-cytidine kinase 2",-0.567163985191304,5.40265102755676,-4.06976306753749,0.00117664973972144,0.014628740981502,-1.16231930616649
"ENSG00000125743","6633","SNRPD2","small nuclear ribonucleoprotein D2 polypeptide",0.46414628020796,8.08242417908712,4.06871253268285,0.00117905252741571,0.0146417699857916,-1.51640309121138
"ENSG00000172270","682","BSG","basigin (Ok blood group)",-0.468094668616914,10.4385974794956,-4.06851112985489,0.00117951374955307,0.0146417699857916,-1.72039592580108
"ENSG00000067606","5590","PRKCZ","protein kinase C zeta",-0.818578677534094,3.95042264147828,-4.06538182894892,0.00118670374385233,0.0147097419136563,-0.901529285769209
"ENSG00000175662","146691","TOM1L2","target of myb1 like 2 membrane trafficking protein",-0.717042446682492,5.39822152328334,-4.06485256373203,0.0011879242254447,0.0147097419136563,-1.17813934137805
"ENSG00000188338","10991","SLC38A3","solute carrier family 38 member 3",-1.4488679306074,2.75130397051889,-4.06480595090598,0.00118803177573404,0.0147097419136563,-0.77682008612943
"ENSG00000143324","9213","XPR1","xenotropic and polytropic retrovirus receptor 1",-0.479258246600569,7.51040561505205,-4.06449776133474,0.00118874311546662,0.0147097419136563,-1.50179545839583
"ENSG00000140285","2252","FGF7","fibroblast growth factor 7",-2.28252775378808,0.714886840487476,-4.06414814438353,0.00118955060188576,0.0147097419136563,-0.747908357048169
"ENSG00000140263","6652","SORD","sorbitol dehydrogenase",-0.738852099257663,4.76044186238738,-4.06247133570391,0.00119343121336447,0.0147464201651357,-1.06778447584364
"ENSG00000183023","6546","SLC8A1","solute carrier family 8 member A1",-0.541424861755758,7.94586594459833,-4.06106660785848,0.0011966921131331,0.0147753907536533,-1.55781386114088
"ENSG00000246067",NA,NA,NA,0.943466400461796,3.37629533285727,4.06044128840032,0.00119814664221402,0.0147811337071554,-0.793970795396488
"ENSG00000237125","79804","HAND2-AS1","HAND2 antisense RNA 1",-0.891669190052487,3.54961112442527,-4.05998209055811,0.00119921591354903,0.0147811337071554,-0.862998705172052
"ENSG00000204371","10919","EHMT2","euchromatic histone lysine methyltransferase 2",-0.473478620895842,6.18873754252169,-4.05968542951941,0.00119990722621187,0.0147811337071554,-1.32083543733029
"ENSG00000167460","7171","TPM4","tropomyosin 4",0.500029710356527,8.26459149895035,4.05814449643958,0.00120350463932619,0.014811905243935,-1.55680051487635
"ENSG00000131981","3958","LGALS3","galectin 3",-0.852500401464503,4.78383230816757,-4.057206232366,0.00120570047871028,0.014811905243935,-1.0660506583709
"ENSG00000111885","4121","MAN1A1","mannosidase alpha class 1A member 1",-0.718683412361582,5.78899408812052,-4.05713148642524,0.00120587558423987,0.014811905243935,-1.24060926748244
"ENSG00000165169","6990","DYNLT3","dynein light chain Tctex-type 3",0.785569797742998,5.91400496783716,4.05681579315826,0.00120661543809396,0.014811905243935,-1.25323754276709
"ENSG00000183273","160777","CCDC60","coiled-coil domain containing 60",-0.955015741503806,3.47741111580619,-4.05626607522585,0.00120790485608816,0.014811905243935,-0.874326084110812
"ENSG00000122042","5412","UBL3","ubiquitin like 3",-0.768015763964441,4.79512262051808,-4.05621250461704,0.00120803058655774,0.014811905243935,-1.06817385390902
"ENSG00000149451","80332","ADAM33","ADAM metallopeptidase domain 33",-5.19498471082205,-2.72196452922188,-4.05586982171551,0.00120883518145851,0.014811905243935,-2.22471637946734
"ENSG00000178568","2066","ERBB4","erb-b2 receptor tyrosine kinase 4",-0.952314144609421,4.01702599098568,-4.05424749472073,0.00121265173007576,0.0148473873557111,-0.970762761777197
"ENSG00000137834","4091","SMAD6","SMAD family member 6",-0.544799179824482,6.51453335609143,-4.05374342596807,0.00121384006539976,0.0148506608911769,-1.37431861249574
"ENSG00000178922","81888","HYI","hydroxypyruvate isomerase (putative)",1.80400917266691,1.80420135440725,4.05238317374975,0.00121705278472184,0.014876765268699,-0.723318954456589
"ENSG00000137409","23787","MTCH1","mitochondrial carrier 1",-0.396683025036504,9.37508945548545,-4.05205933530229,0.00121781892432141,0.014876765268699,-1.67680168253793
"ENSG00000105398","6822","SULT2A1","sulfotransferase family 2A member 1",-4.7244005921373,-2.86102260694087,-4.05079787076171,0.0012208080099021,0.0149019902798421,-2.27736975888254
"ENSG00000172380","55970","GNG12","G protein subunit gamma 12",-0.590536983507262,6.47742716508239,-4.04918691889169,0.0012246361229658,0.014937411106523,-1.40188695305321
"ENSG00000154639","1525","CXADR","CXADR Ig-like cell adhesion molecule",-0.455477472259072,6.94700502472273,-4.04863652726006,0.00122594683116699,0.0149420957313437,-1.45865126126461
"ENSG00000102225","5127","CDK16","cyclin dependent kinase 16",-0.353322135869634,8.60355983856161,-4.04642451784975,0.0012312290078911,0.0149872893091904,-1.62308813154265
"ENSG00000157193","7804","LRP8","LDL receptor related protein 8",-0.832454437951043,4.21399762527691,-4.04618116853768,0.00123181153315181,0.0149872893091904,-1.02327179678196
"ENSG00000105223","23646","PLD3","phospholipase D family member 3",-0.372377414865831,10.4164607936429,-4.04591744850758,0.00123244313947203,0.0149872893091904,-1.76699133173082
"ENSG00000173457","26472","PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B",0.583575488365576,7.31423857593092,4.04509910496352,0.00123440517006673,0.0149998367500573,-1.48514202413373
"ENSG00000134962","152831","KLB","klotho beta",-4.48170059177721,-0.105250977801629,-4.04343082015611,0.00123841488064385,0.0150372288782997,-1.39467545088063
"ENSG00000167118","81605","URM1","ubiquitin related modifier 1",0.62392356825593,6.25869983839455,4.0408120270848,0.00124473599330176,0.0151026093995416,-1.34290774371711
"ENSG00000189184","54510","PCDH18","protocadherin 18",-1.84006870212188,2.87795985021933,-4.03938754898393,0.00124818816118244,0.015133108345163,-0.753698547674658
"ENSG00000221869","1052","CEBPD","CCAAT enhancer binding protein delta",1.08041789043511,4.89277319086373,4.03844986541558,0.0012504659389201,0.0151454691373904,-1.07116083825617
"ENSG00000119383","5524","PTPA","protein phosphatase 2 phosphatase activator",0.556315406029896,6.23030617357031,4.03819482947997,0.00125108619479094,0.0151454691373904,-1.35754388331854
"ENSG00000165156","11244","ZHX1","zinc fingers and homeoboxes 1",-0.6254198431318,5.41277940627421,-4.03602081093046,0.0012563862570616,0.0151982208515516,-1.24109965891221
"ENSG00000260448",NA,NA,NA,2.95452543931799,0.355903231757318,4.03389499442179,0.00126159099040925,0.0152497411696771,-1.24932928131888
"ENSG00000281376","103021294","ABALON","apoptotic BCL2L1-antisense long non-coding RNA",2.37756991590802,0.970645401837094,4.03226406956625,0.00126559898653232,0.0152867293317107,-0.96343954569672
"ENSG00000142494","55244","SLC47A1","solute carrier family 47 member 1",-1.52457622571172,3.55359678093262,-4.03176591288471,0.00126682579764508,0.0152900943016669,-0.90459531199811
"ENSG00000229956",NA,NA,NA,5.13880927381219,-0.923918868922139,4.02686621755569,0.00127895721314412,0.015424970128608,-2.2459952915878
"ENSG00000163833","51725","FBXO40","F-box protein 40",-1.36602520726542,2.63319724888262,-4.02554177645602,0.00128225679611251,0.0154418326970141,-0.792606880077712
"ENSG00000163661","5806","PTX3","pentraxin 3",-5.08660905087194,-2.83405452781292,-4.02525901955344,0.00128296235457317,0.0154418326970141,-2.30341158255853
"ENSG00000154553","27295","PDLIM3","PDZ and LIM domain 3",0.859912061302312,4.84216755193342,4.02515249450339,0.00128322826753481,0.0154418326970141,-1.07732383995617
"ENSG00000132646","5111","PCNA","proliferating cell nuclear antigen",0.496469917269647,6.76450952954017,4.02427745373587,0.00128541471805569,0.0154566087461954,-1.46207634149241
"ENSG00000179862","163732","CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4",-0.899702837228291,6.81187515441401,-4.02230835481995,0.00129034880062439,0.0155043773547453,-1.49443479722103
"ENSG00000121316","79887","PLBD1","phospholipase B domain containing 1",-1.01097118021392,3.13626841968404,-4.02062102805098,0.00129459221901267,0.0155437822275349,-0.872353836701716
"ENSG00000168256","28511","NKIRAS2","NFKB inhibitor interacting Ras like 2",0.410891128577757,7.5321364613926,4.01977564710209,0.00129672360412921,0.015557017543251,-1.56293463864228
"ENSG00000181234","92293","TMEM132C","transmembrane protein 132C",-2.53575503310698,0.44411169085474,-4.01909659415779,0.00129843823626901,0.015557017543251,-0.959422986166925
"ENSG00000113209","26167","PCDHB5","protocadherin beta 5",-0.776004517878887,4.04676498192449,-4.01903697974516,0.00129858887523819,0.015557017543251,-1.00608400288143
"ENSG00000135945","51455","REV1","REV1 DNA directed polymerase",-0.77188188515153,5.30085382527487,-4.01715500995342,0.00130335358970705,0.0156025067810142,-1.26709800624592
"ENSG00000169891","9185","REPS2","RALBP1 associated Eps domain containing 2",-1.88426086072108,2.38789241630378,-4.01665141331911,0.00130463160588391,0.015606220062966,-0.812894091375162
"ENSG00000166562","90701","SEC11C","SEC11 homolog C, signal peptidase complex subunit",0.566703034686645,5.93829612584713,4.01520404170716,0.00130831184223809,0.0156386422950995,-1.33914469354662
"ENSG00000168300","115294","PCMTD1","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1",-0.775145412935388,5.56682465966557,-4.01335266129102,0.00131303481159898,0.0156723108053768,-1.30470052783439
"ENSG00000171617","8507","ENC1","ectodermal-neural cortex 1",1.19938710642485,3.94361380990602,4.01333796750933,0.00131307236577142,0.0156723108053768,-0.919420920138162
"ENSG00000214145","100131551","LINC00887","long intergenic non-protein coding RNA 887",-2.37876639561863,0.641882188061494,-4.01282732714247,0.00131437813524588,0.0156762924784319,-0.986963673402921
"ENSG00000049656","81037","CLPTM1L","CLPTM1 like",-0.387156038862766,7.57157916344608,-4.01168374601228,0.00131730722312533,0.0156916534802218,-1.58242598848833
"ENSG00000182326","716","C1S","complement C1s",-1.01921749943105,4.13094002551757,-4.01156477506166,0.00131761232944002,0.0156916534802218,-1.03444119192639
"ENSG00000081760","65985","AACS","acetoacetyl-CoA synthetase",-0.596479456463433,5.70028197392684,-4.00712229474597,0.00132905707246875,0.0158095320772915,-1.33296447618183
"ENSG00000165802","26012","NSMF","NMDA receptor synaptonuclear signaling and neuronal migration factor",-0.74574100507462,5.70717764863645,-4.00696221950332,0.00132947134863921,0.0158095320772915,-1.34622931492354
"ENSG00000160191","5152","PDE9A","phosphodiesterase 9A",-1.26439932819475,3.15290812338133,-4.00632177107436,0.00133113015437304,0.0158175930281984,-0.86751254789228
"ENSG00000123124","11059","WWP1","WW domain containing E3 ubiquitin protein ligase 1",-0.524896936408838,6.39848783830275,-4.00475169407288,0.00133520570849497,0.0158501126947881,-1.46054998520429
"ENSG00000148841","85450","ITPRIP","inositol 1,4,5-trisphosphate receptor interacting protein",-0.742622948487097,5.19488071381742,-4.00448905283768,0.00133588870673211,0.0158501126947881,-1.2398232607189
"ENSG00000070081","4925","NUCB2","nucleobindin 2",-0.455551649510194,6.46460424653748,-4.00413280214258,0.00133681570635112,0.0158501126947881,-1.46803356122188
"ENSG00000243279","11230","PRAF2","PRA1 domain family member 2",0.838438981148925,4.63882703261264,4.00319724082197,0.00133925325782898,0.0158673466440061,-1.11299663334543
"ENSG00000143164","55827","DCAF6","DDB1 and CUL4 associated factor 6",-0.465798446808947,6.25707746624155,-4.00221011844142,0.00134183006867006,0.0158794411496211,-1.44958873827363
"ENSG00000133111","5994","RFXAP","regulatory factor X associated protein",1.71440281731603,3.37759788100388,4.00205187783691,0.00134224361469355,0.0158794411496211,-0.890993629454238
"ENSG00000102580","5611","DNAJC3","DnaJ heat shock protein family (Hsp40) member C3",-0.747622106606158,5.53415613870755,-3.99867805398799,0.00135109179442689,0.0159724011621214,-1.31310901118613
"ENSG00000138688","84162","KIAA1109","KIAA1109",-0.680477933817947,4.6183226446823,-3.99815687495192,0.00135246393688463,0.0159769091445163,-1.16289784037466
"ENSG00000095637","10580","SORBS1","sorbin and SH3 domain containing 1",-1.26074465044632,4.11111893093579,-3.9944746217793,0.00136219906393062,0.0160668572127592,-1.07143812560753
"ENSG00000198168","258010","SVIP","small VCP interacting protein",0.824361887851135,4.07789544339963,3.9944548580825,0.00136225150765394,0.0160668572127592,-1.02432596620294
"ENSG00000164953","91147","TMEM67","transmembrane protein 67",-0.936614925420567,4.46019980424397,-3.99414751173244,0.00136306732818943,0.0160668572127592,-1.16888350315817
"ENSG00000180053","137814","NKX2-6","NK2 homeobox 6",-0.657748957612125,5.06083652842362,-3.99323235268969,0.001365499481955,0.0160776943876741,-1.24722610363209
"ENSG00000163882","5437","POLR2H","RNA polymerase II, I and III subunit H",0.552618046066046,6.04525262587921,3.99269742747656,0.00136692316585732,0.0160776943876741,-1.39191681088732
"ENSG00000117595","3664","IRF6","interferon regulatory factor 6",-1.5500724032358,1.79131212670725,-3.99267686482873,0.00136697792282178,0.0160776943876741,-0.813675980234003
"ENSG00000170893","7200","TRH","thyrotropin releasing hormone",-0.773652110165372,6.29243912798589,-3.99104112089151,0.00137134098080511,0.0161137155245174,-1.49670386340575
"ENSG00000120915","2053","EPHX2","epoxide hydrolase 2",-0.942677943750939,4.56403590244936,-3.99077986216526,0.00137203915752945,0.0161137155245174,-1.18236215319961
"ENSG00000163541","8802","SUCLG1","succinate-CoA ligase GDP/ADP-forming subunit alpha",-0.469984109381853,7.53315485521518,-3.98989232078098,0.00137441369626686,0.0161298550599003,-1.6324113601565
"ENSG00000139219","1280","COL2A1","collagen type II alpha 1 chain",-0.705349781867781,8.37513989685327,-3.9893672866887,0.00137582035273713,0.016131280285065,-1.73916613306226
"ENSG00000140718","79068","FTO","FTO alpha-ketoglutarate dependent dioxygenase",-0.45652158989447,6.75908789954676,-3.9891004124993,0.00137653591765888,0.016131280285065,-1.53236484958556
"ENSG00000140750","55114","ARHGAP17","Rho GTPase activating protein 17",-0.531875928575843,5.40611540513748,-3.98669019553779,0.00138301561899288,0.0161954443400583,-1.31798321245507
"ENSG00000179632","84232","MAF1","MAF1 homolog, negative regulator of RNA polymerase III",-0.377246268494744,7.73511921698633,-3.98599612813861,0.00138488733766958,0.0162055938460972,-1.65311434457393
"ENSG00000120053","2805","GOT1","glutamic-oxaloacetic transaminase 1",-0.486093289806814,9.08594113667188,-3.98384593560359,0.00139070227167248,0.0162618376582442,-1.79756246740466
"ENSG00000137161","10695","CNPY3","canopy FGF signaling regulator 3",-0.460938312881495,6.80370688691489,-3.98341830048516,0.00139186172606761,0.016263601690464,-1.54607251834812
"ENSG00000141441","64762","GAREM1","GRB2 associated regulator of MAPK1 subtype 1",-0.954156122526544,3.17476330827269,-3.97980899193557,0.0014016870884271,0.0163665490955011,-0.955066520140992
"ENSG00000139410","113675","SDSL","serine dehydratase like",0.881254005086305,4.78913608168259,3.97895202638972,0.00140403032342445,0.0163820470081181,-1.19190508425586
"ENSG00000137936","8412","BCAR3","BCAR3 adaptor protein, NSP family member",-0.837369505726519,4.43574350000645,-3.97799804666351,0.00140664352996976,0.0163892412608309,-1.10082410450286
"ENSG00000173432","6288","SAA1","serum amyloid A1",-2.0616347856116,0.321935199616149,-3.97798486091284,0.00140667968403038,0.0163892412608309,-0.906480951881004
"ENSG00000197982","127687","C1orf122","chromosome 1 open reading frame 122",0.547658539503422,6.8228262004182,3.97624956940266,0.00141144596913757,0.0164328998211865,-1.55032021758282
"ENSG00000171703","6919","TCEA2","transcription elongation factor A2",0.473962603910499,6.30627784984809,3.97559526740513,0.00141324740031364,0.0164420016811382,-1.47853942150588
"ENSG00000172795","167227","DCP2","decapping mRNA 2",-0.645343987398807,5.14933005602678,-3.97514440862843,0.00141449007443561,0.0164445944125985,-1.30040219248568
"ENSG00000132953","64328","XPO4","exportin 4",-0.540275245580141,6.07503725325102,-3.97255156427348,0.00142165824332207,0.0165160224593432,-1.49904986797335
"ENSG00000275964",NA,NA,NA,1.20129461675989,3.47798610001257,3.96912421466636,0.0014311903916134,0.0166147912633305,-0.961850391077279
"ENSG00000136044","55198","APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",-0.984368399867115,4.81187446024468,-3.96743034556424,0.00143592543152795,0.0166510662605695,-1.22377006564571
"ENSG00000148730","1979","EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2",-0.430730630379411,7.24327309428414,-3.96726790682656,0.00143638035153191,0.0166510662605695,-1.64580589806958
"ENSG00000079691","55604","CARMIL1","capping protein regulator and myosin 1 linker 1",-0.78745948601885,4.16565076151767,-3.9646967635335,0.00144360061395541,0.0167160368672064,-1.15122027880348
"ENSG00000140153","91833","WDR20","WD repeat domain 20",-0.485615731788928,6.09193142108565,-3.96411059795394,0.0014452518548079,0.0167160368672064,-1.48530548256807
"ENSG00000110195","2348","FOLR1","folate receptor alpha",-2.43741921859015,1.29020729875783,-3.96394413808839,0.00144572112692014,0.0167160368672064,-0.931268544068744
"ENSG00000126107","79654","HECTD3","HECT domain E3 ubiquitin protein ligase 3",-0.47470412011335,5.92458520545084,-3.96379859419247,0.00144613156153506,0.0167160368672064,-1.44360268874044
"ENSG00000116584","9181","ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2",0.827538065908305,4.16240695552236,3.96305502518165,0.00144823028580539,0.0167283046981461,-1.10126877958743
"ENSG00000138193","51196","PLCE1","phospholipase C epsilon 1",-2.0151199560457,2.09826858381635,-3.96267717684317,0.00144929795331117,0.0167286538991716,-0.866956815885135
"ENSG00000244694","442213","PTCHD4","patched domain containing 4",-0.7269545440237,4.10229505260869,-3.9621480450761,0.00145079444448099,0.0167339487963204,-1.13831348487307
"ENSG00000125249","5911","RAP2A","RAP2A, member of RAS oncogene family",-0.702621117432539,4.83359793107639,-3.96076661041395,0.0014547088529323,0.0167551302651026,-1.2612941131297
"ENSG00000105341","55101","DMAC2","distal membrane arm assembly component 2",-0.517232952930067,7.51027457623204,-3.96076656413177,0.00145470898425697,0.0167551302651026,-1.69018253374078
"ENSG00000170234","114825","PWWP2A","PWWP domain containing 2A",-0.706071837492324,4.67060352712443,-3.95951936332224,0.00145825228293789,0.0167839529353129,-1.23894772392469
"ENSG00000104960","53635","PTOV1","PTOV1 extended AT-hook containing adaptor protein",-0.481154125851079,6.55947344467473,-3.95905870207117,0.00145956324696444,0.0167870594559926,-1.56772999527191
"ENSG00000260565",NA,NA,NA,1.54093959370686,3.78435618995673,3.95817909234413,0.00146206980734477,0.0168039028107159,-1.05773245481384
"ENSG00000113163","10087","CERT1","ceramide transporter 1",-0.9701680357531,5.25986088543454,-3.95566294438478,0.0014692641607012,0.01687456167472,-1.33351961657959
"ENSG00000168101","84309","NUDT16L1","nudix hydrolase 16 like 1",-0.376241807070092,7.50541063385276,-3.95520467557354,0.0014705783577645,0.0168776341771905,-1.68810636378543
"ENSG00000163539","23122","CLASP2","cytoplasmic linker associated protein 2",-0.62024721187746,5.55026780297595,-3.95200374278744,0.00147979130120495,0.0169712907054977,-1.41771932655059
"ENSG00000127914","10142","AKAP9","A-kinase anchoring protein 9",0.656150981060008,5.80633039089463,3.95129980800264,0.0014818252531823,0.0169825388824197,-1.45179269165105
"ENSG00000109814","7358","UGDH","UDP-glucose 6-dehydrogenase",-0.525324661818882,7.01783811316629,-3.95022508711829,0.00148493605612056,0.0170041184663509,-1.64761061032184
"ENSG00000114405","57415","C3orf14","chromosome 3 open reading frame 14",1.28693556883931,2.84131323232256,3.94992107438283,0.00148581723529231,0.0170041184663509,-0.919725659295997
"ENSG00000109861","1075","CTSC","cathepsin C",-0.398012060214724,7.16426246931408,-3.94882755317632,0.00148899121083308,0.0170283569323995,-1.67610284004387
"ENSG00000179241","143458","LDLRAD3","low density lipoprotein receptor class A domain containing 3",-1.35132622767462,3.16315740732135,-3.94669302574843,0.00149520666879847,0.0170873193014709,-0.982786941335235
"ENSG00000114784","10289","EIF1B","eukaryotic translation initiation factor 1B",0.451572393163739,7.75878822219031,3.94567773506615,0.00149817233697008,0.017106514120938,-1.73549485623998
"ENSG00000137133","84681","HINT2","histidine triad nucleotide binding protein 2",0.631358528309335,6.51100351663403,3.94516210111999,0.00149968080154583,0.017106514120938,-1.57748008698536
"ENSG00000136448","4836","NMT1","N-myristoyltransferase 1",-0.376196691062886,7.63702767515806,-3.94502952507343,0.00150006889717869,0.017106514120938,-1.73123272385415
"ENSG00000122778","57670","KIAA1549","KIAA1549",-1.44822817432981,3.29521811484146,-3.94049992502129,0.00151339028945611,0.0172391064674875,-1.03255007764527
"ENSG00000140992","5170","PDPK1","3-phosphoinositide dependent protein kinase 1",0.597914815220204,4.94406260664753,3.94034972129212,0.00151383409351704,0.0172391064674875,-1.3224470098859
"ENSG00000184007","8073","PTP4A2","protein tyrosine phosphatase 4A2",-0.36390946082531,8.3925349318059,-3.93802471730812,0.00152072068438629,0.0172825198885643,-1.81530924718893
"ENSG00000110696","10944","C11orf58","chromosome 11 open reading frame 58",0.381682538292872,7.94770810147414,3.93800981684344,0.00152076492194856,0.0172825198885643,-1.7615632727914
"ENSG00000102362","94121","SYTL4","synaptotagmin like 4",-2.43325279176147,0.498733577483837,-3.93797720388828,0.00152086175019366,0.0172825198885643,-0.952574433263618
"ENSG00000175792","8607","RUVBL1","RuvB like AAA ATPase 1",-0.47746698759213,6.67629700666933,-3.93661206865101,0.00152492049513734,0.0173164387211899,-1.62878325769531
"ENSG00000167566","57701","NCKAP5L","NCK associated protein 5 like",0.994320351781722,4.82963255184584,3.93556814952024,0.00152803166683867,0.0173395570920293,-1.27848348268161
"ENSG00000128272","468","ATF4","activating transcription factor 4",0.621050003366928,7.26274461666605,3.93420226542395,0.00153211215822221,0.0173736347055788,-1.6805969998411
